station_id,station_name,station_brand,longitude,latitude
node/5968860779,Unknown Station,Unknown Brand,29.2954604,40.8390872
node/5992890598,Unknown Station,Unknown Brand,28.8074676,41.0336295
node/5995243483,Unknown Station,Unknown Brand,28.6135003,41.1582212
node/6000017192,Petrol Ofisi,Petrol Ofisi,29.1329757,40.9279097
node/6000889519,Shell,Shell,29.0644015,41.1177047
node/6011826010,Unknown Station,Unknown Brand,28.4514292,41.3905203
node/6012596061,Shell,Shell,29.1736573,41.0322908
node/6029343474,İloil,Unknown Brand,28.7448117,41.1813769
node/6029343475,Petrol Ofisi,Petrol Ofisi,28.7429251,41.1819955
node/6039017188,Unknown Station,Unknown Brand,28.6992785,41.0598711
node/6068995091,Unknown Station,Unknown Brand,28.9046329,41.0972265
node/6146383487,BP,BP,29.0029586,41.078851
node/6318139757,Total,TotalEnergies,29.2161373,40.9105568
node/6332664122,Alpet Ayar Petrol,Alpet,28.4656456,41.0265141
node/6380773887,BP,BP,29.2256803,41.0248356
node/6390459922,Shell,Shell,29.2199557,40.8999268
node/6437087001,Total,TotalEnergies,28.7127623,41.0578137
node/6490736043,Unknown Station,Unknown Brand,28.2088456,41.0801433
node/6490736044,Unknown Station,Unknown Brand,28.2055117,41.0809351
node/6507504085,133 imes petrol,Unknown Brand,29.2138795,40.9567108
node/6512531400,BP,BP,29.0421754,40.9894463
node/6518087485,Türkiye Petrolleri,Türkiye Petrolleri,29.236328,40.886222
node/6528483391,Opet,Opet,28.7877841,41.1511698
node/6577151296,Opet,Opet,29.1818113,40.9110485
node/6594719428,Petrol Ofisi,Petrol Ofisi,28.8619681,41.1039881
node/6594719434,Petrol Ofisi,Petrol Ofisi,28.8632641,41.0948562
node/6594719435,Petrol Ofisi,Petrol Ofisi,28.8645145,41.0917254
node/6597112256,Unknown Station,Unknown Brand,28.7908182,41.0955329
node/6642219171,Energy Petrol Selimpaşa,Energy,28.3909638,41.0498134
node/6696452665,Unknown Station,Unknown Brand,28.8321043,41.0143136
node/6720423076,Aytemiz,Aytemiz,28.9051683,41.236291
node/6805146202,Total,TotalEnergies,29.0756042,41.0145892
node/6805337406,Unknown Station,Unknown Brand,29.1953675,40.9894307
node/6822711738,Unknown Station,Unknown Brand,28.2217768,41.1073107
node/6822711739,Unknown Station,Unknown Brand,28.2194058,41.1037347
node/6842721097,Unknown Station,Unknown Brand,28.9798973,41.0716227
node/6854402223,Petrol Ofisi,Petrol Ofisi,28.9058591,41.0319161
node/6854402224,Starpet,Unknown Brand,28.9055397,41.0319758
node/6854402244,Petrol Ofisi,Petrol Ofisi,28.9168122,41.0283233
node/6862518820,Opet,Opet,29.1928866,41.0078954
node/6863696019,Petrol Ofisi,Petrol Ofisi,29.3469241,40.9274927
node/6884267014,Shell,Shell,29.1954355,41.0139552
node/6973615085,Unknown Station,Unknown Brand,29.4395912,40.9288418
node/7026502640,Petrol Ofisi,Petrol Ofisi,28.1699404,41.1556297
node/7026502641,Opet,Opet,28.1682492,41.1540912
node/7046396309,Opet,Opet,29.1904016,41.0144577
node/7046396315,Opet Ümraniye,Opet,29.1889906,40.9936151
node/7125660786,Opet,Opet,29.2427586,41.026754
node/7145762135,Petrol Ofisi,Petrol Ofisi,29.0845768,41.018544
node/7167510127,Petrol Ofisi,Petrol Ofisi,28.6987055,41.0603468
node/7498451381,Energy,Energy,28.6303116,40.993182
node/7501444291,Opet Beylikdüzü,Opet,28.6376236,41.0049042
node/7506071047,TotalEnergies,TotalEnergies,28.6573616,40.9894325
node/7518367166,Teco,Unknown Brand,28.6825978,41.0306413
node/7523601250,Unknown Station,Unknown Brand,28.6818702,41.0120959
node/7523622408,Shell,Shell,29.0971615,40.9775719
node/7562999678,Unknown Station,Unknown Brand,29.026192,41.0275668
node/7621910819,Petrol Ofisi,Petrol Ofisi,29.3172635,40.9393933
node/7631483620,Opet,Opet,29.0545563,41.0489227
node/7656054264,Shell,Shell,29.0780713,41.0015329
node/7668596055,Unknown Station,Unknown Brand,29.2215046,40.9816004
node/7740567851,Best,Best,29.1440382,40.9176914
node/7865342719,Unknown Station,Unknown Brand,29.1364115,41.0863729
node/7874190976,Teco,Teco,28.1749441,41.316977
node/8403439423,Moil Milan Petrol,Moil,28.4551746,41.2236389
node/8403505436,Petrol Ofisi,Petrol Ofisi,28.4248468,41.1045077
node/8520542077,Shell,Shell,29.255162,40.8806693
node/8585585831,Türkiye Petrolleri,Türkiye Petrolleri,29.2652568,40.8731683
node/8585585832,Türkiye Petrolleri,Türkiye Petrolleri,29.26607,40.8736907
node/8653866315,Petrol Ofisi,Petrol Ofisi,28.112179,41.1072326
node/8739742042,TotalEnergies,TotalEnergies,28.6235887,41.0243095
node/8739798441,Shell Gürpınar Kavşak,Shell,28.6326581,41.0184268
node/8745873184,Class,Class,28.8860995,41.0023361
node/8785545916,BP Büyükçekmece Kamiloba,BP,28.4372572,41.0378019
node/8785545975,Petrol Ofisi Büyükçekmece Kamiloba,Petrol Ofisi,28.4284738,41.0402471
node/8851221156,BP Silivri Araptepe,BP,28.3207631,41.0643318
node/8851221157,Petrol Ofisi Silivri Selimpaşa,Petrol Ofisi,28.3209172,41.0649785
node/8851221158,Opet Silivri Selimpaşa,Opet,28.322914,41.063846
node/8852452641,Opet Tuzla,Opet,29.3389549,40.931674
node/8857110730,Aytemiz Bahçelievler Çobançeşme,Aytemiz,28.8226446,41.0009743
node/8903542274,Unknown Station,Unknown Brand,28.703004,41.1791462
node/8974667683,Unknown Station,Unknown Brand,28.233321,41.1505849
node/8990639673,Aytemiz Gaziosmanpaşa Hürriyet,Aytemiz,28.902302,41.0704898
node/9107841647,Opet Bağcılar 15 Temmuz,Opet,28.8125769,41.0274062
node/9128770763,Petrol Ofisi,Petrol Ofisi,28.4830719,41.0178124
node/9164767329,Shell,Shell,29.3314775,40.871259
node/9164830220,Aygaz,Aygaz,28.7052039,40.9950191
node/9164863236,BP Silivri Piri Mehmet Paşa,BP,28.2464107,41.0769052
node/9164950406,Petrol Ofisi Silivri Mimarsinan,Petrol Ofisi,28.2069482,41.0799552
node/9169578683,Unknown Station,Unknown Brand,28.8466338,41.0425372
node/9177606423,BP Büyükçekmece Yakuplu,BP,28.6469932,41.0143393
node/9272881832,Total Tuzla,TotalEnergies,29.3514665,40.9183976
node/9282741027,Shell,Shell,29.3058965,40.844676
node/9282741028,Shell,Shell,29.2630048,40.8760027
node/9282741029,Unknown Station,Unknown Brand,29.2594429,40.8800399
node/9283105742,Aytemiz Büyükçekmece Güzelce,Aytemiz,28.523367,41.0095046
node/9283105743,Total Gas Station,TotalEnergies,28.5316044,41.0103957
node/9283105744,Aygaz,Aygaz,28.53724,41.0126432
node/9283105745,Opet Büyükçekmece Ekinoba,Opet,28.5413531,41.0125326
node/9283105746,Shell Sinanoba,Shell,28.5461599,41.0145481
node/9283105747,Lukoil Akaryakıt İstasyonu,Lukoil,28.5473981,41.013994
node/9283105748,Total Mimarsinan,TotalEnergies,28.557399,41.0170614
node/9283105749,Shell Mimarsinan,Shell,28.5622313,41.0172978
node/9283105750,Petrol Ofisi,Petrol Ofisi,28.5639545,41.0185701
node/9283105751,Petrol Ofisi,Petrol Ofisi,28.5636778,41.0196623
node/9283105752,Opet Büyükçekmece Mimar Sinan,Opet,28.5631501,41.02096
node/9283105753,Shell Büyükçekmece Ulus,Shell,28.5565171,41.0258567
node/9283133184,Opet Tuzla,Opet,29.3062437,40.8194752
node/9283139107,BP,BP,29.3611401,40.9358432
node/9283139109,Shell,Shell,29.3698716,40.9405618
node/9283139110,Petrol Ofisi,Petrol Ofisi,29.373383,40.9426442
node/9283139111,Opet,Opet,29.4360139,40.9283857
node/9283139116,Lukoil,Lukoil,29.3880242,40.9445864
node/9283139717,TotalEnergies TSK Mehmetcik Vakfı,TotalEnergies,29.3288072,40.9350119
node/9283174693,Shell Gümüşyaka,Shell,28.0843218,41.0603926
node/9283174694,Petrol Ofisi Silivri Sancaktepe,Petrol Ofisi,28.1128047,41.0711053
node/9283174695,BP Silivri Semizkumlar,BP,28.1328825,41.0753209
node/9283174696,Unknown Station,Unknown Brand,28.1447099,41.0756559
node/9283174697,Shell Silivri Kuzey,Shell,28.2184142,41.0819117
node/9283174698,Shell Silivri Güney,Shell,28.220857,41.0814435
node/9283174699,Aytemiz Silivri Yeni,Aytemiz,28.2617667,41.0745974
node/9283174700,Çekoil Onur Petrol,Unknown Brand,28.2740187,41.0723206
node/9283174701,Türkiye Petrolleri,Türkiye Petrolleri,28.2769366,41.0718014
node/9283174702,Petrol Ofisi Silivri Murat Çeşme,Petrol Ofisi,28.2767925,41.0709492
node/9283174703,Shell Silivri Alibey,Shell,28.2788449,41.0705065
node/9283174704,Opet Silivri Alibey,Opet,28.2926283,41.0696818
node/9283180208,BP,BP,29.0961848,41.1278316
node/9283180209,Shell,Shell,29.0935792,41.1305879
node/9283195049,Total,TotalEnergies,29.0429366,41.0221984
node/9283195050,Total,TotalEnergies,29.0430475,41.0230199
node/9283195051,Opet Üsküdar,Opet,29.041962,41.0237064
node/9283195052,Opet,Opet,29.0548718,41.0241529
node/9283195053,Total,TotalEnergies,29.0815897,41.023903
node/9283216811,Total,TotalEnergies,29.0362236,41.0029931
node/9283216812,Shell,Shell,29.0341387,41.0031836
node/9283216813,Shell,Shell,29.0251505,41.0068267
node/9283226128,Total,TotalEnergies,28.9050021,41.1692589
node/9283238437,Unknown Station,Unknown Brand,29.6043713,41.1558455
node/9283238443,TotalEnergies,TotalEnergies,29.3476389,41.0876776
node/9283238444,Unknown Station,Unknown Brand,29.3451445,41.0880657
node/9293353315,Unknown Station,Unknown Brand,29.4472343,41.1908234
node/9293393454,BPet,Bpet,29.5613628,41.1679444
node/9293419410,BP,BP,29.0368874,41.1914264
node/9295133709,Total Gümüşyaka,Total,28.0358371,41.0436104
node/9299860547,Energy Süperpet,Unknown Brand,28.3869997,41.0516552
node/9299860549,Petrol Ofisi,Petrol Ofisi,28.3683074,41.0834328
node/9299860550,Petrol Ofisi,Petrol Ofisi,28.3708143,41.0834475
node/9299860551,Petrol Ofisi,Petrol Ofisi,28.5593928,41.0201144
node/9299860552,Opet Büyükçekmece Fatih,Opet,28.5840546,41.0217351
node/9299860553,Kadoil,Kadoil,28.6188261,41.0231782
node/9299860557,BP,BP,28.6392375,41.016821
node/9299860560,Türk Petrol,Unknown Brand,28.6950441,41.0001016
node/9299860561,Shell Avcılar,Shell,28.7187248,40.9882554
node/9299860562,Petrol Ofisi,Petrol Ofisi,28.7184232,40.990692
node/9299860563,Shell Küçükçekmece,Shell,28.7699299,40.9868352
node/9299860564,Petrol Ofisi Küçükçekmece Cennet,Petrol Ofisi,28.7839188,40.9859369
node/9299860565,BP Küçükçekmece Gültepe,BP,28.7909023,40.9885513
node/9299860568,Shell Atatürk Havalimanı,Shell,28.8196684,40.9863951
node/9299860569,Opet Ceynak Lojistik,Opet,28.8116205,41.0164732
node/9299860570,BP Bağcılar Kirazlı Bağlar,BP,28.8141226,41.0260494
node/9299860571,Shell Halkalı,Shell,28.8030705,41.0432544
node/9299860572,BP,BP,28.7971332,41.0366263
node/9299860573,Shell,Shell,28.7681455,41.0336744
node/9299860574,Unknown Station,Unknown Brand,28.7563563,41.0426641
node/9300226842,Petrol Ofisi,Petrol Ofisi,29.2866564,40.9194604
node/9300226844,Energy,Energy,29.2593302,40.8942418
node/9300286790,Shell,Shell,28.6938781,41.0716662
node/9300286799,BP Esenyurt Akçaburgaz,BP,28.6494303,41.0672924
node/9300325252,Shell,Shell,29.1311204,40.9810361
node/9300325253,BP Kayışdağı,BP,29.1271977,40.9793625
node/9300325266,Türkiye Petrolleri,Türkiye Petrolleri,29.1046565,40.9790501
node/9300325267,Shell,Shell,29.107179,40.9853132
node/9300325268,Petrol Ofisi,Petrol Ofisi,29.108754,40.9859873
node/9308327027,Energy Çantaköy Petrol,Energy,28.0373748,41.0845731
node/9308416862,Petrol Ofisi,Petrol Ofisi,28.06388,41.226284
node/9308416863,Opet Erdağı Petrol,Opet,28.0768099,41.2038763
node/9308416864,Unknown Station,Unknown Brand,28.1142936,41.2306434
node/9308433308,Petrol Ofisi,Petrol Ofisi,29.2067711,40.8895343
node/9308461062,Aytemiz,Aytemiz,29.2257208,40.8970717
node/9308541967,Petrol Ofisi,Petrol Ofisi,29.1064953,40.9478483
node/9308547296,Petrol Ofisi,Petrol Ofisi,29.0418373,40.9806612
node/9308547309,Opet Kızıltoprak,Opet,29.0400899,40.9839354
node/9311013308,Opet Sultangazi,Opet,28.8596474,41.1088426
node/9311013309,Shell,Shell,28.8634524,41.093562
node/9311065220,Shell,Shell,28.9003775,41.098707
node/9311065240,Kadoil,Kadoil,28.9072787,41.0806741
node/9311068418,Petrol Ofisi,Petrol Ofisi,28.8042785,41.104532
node/9311073254,Shell,Shell,28.8880194,41.2345213
node/9311075163,Unknown Station,Unknown Brand,28.7479725,41.1775159
node/9311088544,Petrol Ofisi,Petrol Ofisi,28.6723328,41.1568163
node/9311961842,Opet Ümraniye,Opet,29.1637819,41.0141227
node/9311961843,Unknown Station,Unknown Brand,29.1531253,41.0157593
node/9311961844,Unknown Station,Unknown Brand,29.1503703,41.0160928
node/9311961845,Opet Ortaş,Opet,29.1460319,41.01646
node/9311961846,Erk Petrol,Petrol Ofisi,29.1463068,41.0055207
node/9311961847,Petrol Ofisi,Petrol Ofisi,29.1072865,41.0132643
node/9312145700,Petrol Ofisi,Petrol Ofisi,29.203426,40.8967672
node/9312156123,Unknown Station,Unknown Brand,29.056493,41.1661931
node/9312162023,Unknown Station,Unknown Brand,29.2148183,40.9585228
node/9312167478,BP,BP,28.8663906,41.0033205
node/9312167479,Shell,Shell,28.8713178,41.0069657
node/9312167481,Petrol Ofisi Bahçelievler Mehmet Akif,Petrol Ofisi,28.8829966,41.002278
node/9312170590,Petrol Ofisi,Petrol Ofisi,28.62606,41.0795466
node/9312170591,Shell,Shell,28.6248376,41.079205
node/9312187482,Shell Florya,Shell,28.7899492,40.9725654
node/9312187483,Opet Küçükçekmece Gültepe,Opet,28.793514,40.9929402
node/9312199669,Petrol Ofisi Zeytinburnu Maltepe,Petrol Ofisi,28.9078086,41.0151848
node/9312199670,Opet Zeytinburnu Merkezefendi,Opet,28.9116473,41.0162795
node/9312199671,Shell,Shell,28.9128377,41.0167833
node/9312859986,Total Atakent,TotalEnergies,28.7767168,41.0612672
node/9312867385,Opet,Opet,28.7666233,41.0996573
node/9312871375,Shell Ataköy Sahil,Shell,28.8740989,40.9743342
node/9312874511,Shell,Shell,28.8664719,41.0538729
node/9312874512,Aytemiz,Aytemiz,28.8639486,41.0546792
node/9312905236,Shell,Shell,28.9783031,41.0841918
node/9312905237,Opet Kağıthane,Opet,28.9849858,41.0889002
node/9312905238,Shell,Shell,28.9927287,41.0937938
node/9312906913,Opet Beyoğlu,Opet,28.9567532,41.0383282
node/9312906914,Aytemiz,Aytemiz,28.9657014,41.0585181
node/9312925430,Total,TotalEnergies,29.1771714,41.0449576
node/9398672062,Opet,Opet,28.8251047,41.069683
node/9548958715,BP Avcılar,BP,28.7046971,40.9954061
node/9548958716,Opet,Opet,28.6914835,41.0005436
node/9548982817,Shell,Shell,28.7014502,41.0093769
node/9548982818,Total,TotalEnergies,28.698086,41.01155
node/9549151422,Petrol Ofisi,Petrol Ofisi,28.9257148,41.0374652
node/9549153211,Shell,Shell,28.9113175,41.0395929
node/9549572617,Petrol Ofisi,Petrol Ofisi,28.8679143,41.071343
node/9549600017,Petrol Ofisi,Petrol Ofisi,28.8689191,41.0870737
node/9550991677,Opet,Opet,28.8872845,41.0367809
node/9551014699,Opet,Opet,28.9313796,41.0456765
node/9551045187,BP,BP,28.8756497,41.0562456
node/9551068442,Shell,Shell,28.7728915,41.1402781
node/9657144610,Unknown Station,Unknown Brand,28.3997145,41.1911652
node/9809647732,Opet,Opet,28.7668233,41.0348065
node/9809647745,Petrol Ofisi,Petrol Ofisi,28.768116,41.0145162
node/10282037429,SOCAR,SOCAR,28.7521214,41.2478541
node/10310472766,Petrol Ofisi,Petrol Ofisi,28.679358,41.011561
node/10564354703,Unknown Station,Unknown Brand,28.7597825,41.2033847
node/10772615935,Petrol Ofisi,Petrol Ofisi,29.3347683,40.8690844
node/10817053541,BP,BP,28.2300993,41.1317235
node/10907090065,Shell,Shell,28.0363503,41.2558857
node/10923543911,Unknown Station,Unknown Brand,28.6596976,41.0059156
node/11044421379,Shell,Shell,28.8108143,41.069131
node/11048382462,Sunpet,Unknown Brand,28.5996615,41.2318491
node/11091390421,BP,BP,28.2313504,41.1331951
node/11127294727,Shell,Shell,28.9550416,41.0166336
node/11176613539,Petrol Ofisi,Petrol Ofisi,29.8533349,41.1291236
node/11232727522,Opet,Opet,28.9178318,41.0191556
node/11251039127,Petrol Ofisi,Petrol Ofisi,28.6294897,41.0195398
node/11329071121,Unknown Station,Unknown Brand,28.0555739,41.0508416
node/11331739897,Opet Kadıköy,Opet,29.1009385,40.9705543
node/11405572353,BP,BP,28.8420492,41.014193
node/11409079450,Opet,Opet,28.9499428,41.0037021
node/11491643319,Unknown Station,Unknown Brand,29.6657486,40.9827619
node/11549900108,Unknown Station,Unknown Brand,29.3322251,41.0847966
node/11578262694,Petrol Ofisi,Petrol Ofisi,29.2499652,40.8807816
node/11578383440,Petrol Ofisi,Petrol Ofisi,29.1455518,40.9884588
node/11578580141,Opet,Opet,29.0569144,40.9841631
node/11586204358,BP,BP,28.9195654,40.9912822
node/11586204359,Shell,Shell,28.9198623,41.0022429
node/11586204363,Shell,Shell,28.899395,41.028186
node/11586204364,Shell,Shell,28.9007152,41.0280911
node/11586204367,Shell,Shell,28.8969993,41.0340694
node/11586206717,Opet Maltepe,Opet,29.1462548,40.9290485
node/11586206756,Shell Express,Shell Express,29.1107764,41.0330705
node/11586230277,Shell,Shell,29.1296114,41.0205482
node/11586239235,Opet,Opet,29.0337873,41.0544147
node/11586239236,BP,BP,29.0159579,41.0738872
node/11586239237,Shell,Shell,29.0152452,41.0698742
node/11586243850,BP,BP,28.814632,41.030962
node/11586251541,BP,BP,28.8283443,41.0244923
node/11586254469,Petrol Ofisi,Petrol Ofisi,28.8937404,41.0365006
node/11586254470,Petrol Ofisi,Petrol Ofisi,28.8959656,41.0426227
node/11586254471,Petrol Ofisi,Petrol Ofisi,28.9117371,41.0405545
node/11586794393,Petrol Ofisi,Petrol Ofisi,28.8668127,41.0296484
node/11586797677,BP,BP,28.9173024,41.0391741
node/11586797679,Petrol Ofisi,Petrol Ofisi,28.9217428,41.0386246
node/11586797681,Türkiye Petrolleri,Türkiye Petrolleri,28.9199626,41.0416669
node/11586797684,BP,BP,28.9154492,41.04616
node/11586797691,Aytemiz,Aytemiz,28.9062807,41.0581266
node/11586797692,Petrol Ofisi,Petrol Ofisi,28.9023144,41.0618394
node/11586843989,BP,BP,28.8998117,41.0501035
node/11586843991,BP,BP,28.896849,41.0557261
node/11586843992,Total,TotalEnergies,28.8921509,41.0610413
node/11586843994,BP,BP,28.8867081,41.0729681
node/11586843995,Total,TotalEnergies,28.8807542,41.0761488
node/11586879391,Petrol Ofisi,Petrol Ofisi,28.9720234,41.0785749
node/11586900365,Aytemiz,Aytemiz,28.8831084,41.089917
node/11586900367,Shell,Shell,28.8843124,41.0912923
node/11586904369,Total,TotalEnergies,28.8893126,41.0869954
node/11586904371,Kadoil,Kadoil,28.8930849,41.082074
node/11586904373,Opet,Opet,28.8933585,41.0808264
node/11586904374,Petrol Ofisi,Petrol Ofisi,28.8955669,41.0785947
node/11586904376,Aytemiz,Aytemiz,28.8990355,41.0780506
node/11586904378,Shell,Shell,28.9050783,41.0743185
node/11586904405,Shell,Shell,28.9065991,41.0700316
node/11586915454,Shell,Shell,28.9167443,41.0825089
node/11586915455,Opet,Opet,28.9304409,41.0794953
node/11586915843,Opet,Opet,28.9874809,41.0656572
node/11586915844,Aytemiz,Aytemiz,28.9761503,41.0595306
node/11586915845,Opet,Opet,28.9651124,41.0565105
node/11586916173,Petrol Ofisi,Petrol Ofisi,28.909015,41.0837014
node/11586920372,Opet,Opet,28.9391349,41.056679
node/11586920373,BP,BP,28.9419382,41.0576209
node/11586920374,Shell,Shell,28.9429632,41.0662352
node/11586920375,Total,TotalEnergies,28.9331484,41.0693304
node/11586944901,Opet,Opet,28.9076389,41.051054
node/11586946749,Opet,Opet,28.8925457,41.0700559
node/11586946751,Opet,Opet,28.8961251,41.0815516
node/11594777248,Opet,Opet,28.9504627,41.0869448
node/11594805019,Total,TotalEnergies,29.0152133,41.1074455
node/11594805021,BP,BP,29.0233092,41.1084252
node/11594805023,Shell,Shell,29.0232159,41.1157315
node/11594829620,Opet,Opet,28.916474,41.0695795
node/11594829628,Shell Sefaköy,Shell,28.7966461,40.9963146
node/11594831193,Petrol Ofisi,Petrol Ofisi,28.9334658,41.0657354
node/11594848769,Opet,Opet,28.9799955,41.1013118
node/11597376277,BP,BP,28.6181483,41.0010194
node/11597376278,Shell,Shell,28.6223911,41.0058414
node/11597376279,Opet,Opet,28.6259075,41.0163417
node/11597376320,Opet,Opet,28.6311127,41.0189519
node/11597376321,Petrol Ofisi,Petrol Ofisi,28.6316143,41.0199328
node/11597376322,Shell,Shell,28.6550438,41.009743
node/11597376324,Aytemiz,Aytemiz,28.6825976,41.0293532
node/11597376325,Shell,Shell,28.6819427,41.0321617
node/11597376326,Shell,Shell,28.674315,41.0319562
node/11597376328,Opet,Opet,28.6877366,41.0510066
node/11597382608,Opet,Opet,28.5708984,41.1921501
node/11597382610,Opet,Opet,28.5699581,41.1955155
node/11597382612,Turkish Petrol,Unknown Brand,28.6124561,41.2770965
node/11597382614,Total,TotalEnergies,28.7014848,41.2450241
node/11597382616,Total,TotalEnergies,28.7040755,41.2435451
node/11597382625,Petrol Ofisi,Petrol Ofisi,28.8840084,41.179233
node/11597382626,Shell,Shell,29.0357557,41.1560027
node/11597506824,BP,BP,28.8959035,41.0950742
node/11741162818,Shell,Shell,29.169956,40.9161243
node/11744840531,Unknown Station,Unknown Brand,29.1641302,40.8982602
node/12009680069,Unknown Station,Unknown Brand,28.2418501,41.305529
node/12169841706,Opet,Opet,29.1887592,41.0554432
node/12169841707,Opet,Opet,29.1847871,41.0552294
node/12185834427,Unknown Station,Unknown Brand,28.9488526,41.083835
node/12198501225,Shell,Shell,29.030382,41.0044928
node/12199038026,Unknown Station,Unknown Brand,29.0644395,41.0512982
node/12205869388,Petrol Ofisi,Petrol Ofisi,28.884321,40.9815951
node/12213415959,Shell,Shell,28.9659513,41.1013536
node/12217538551,Unknown Station,Unknown Brand,29.0000549,41.1028138
node/12240815361,Total Energies,TotalEnergies,29.3543737,40.9172131
node/12240815362,Total Tuzla,TotalEnergies,29.3502175,40.9206579
node/12240935663,BP,BP,29.1991062,40.9108193
node/12240988992,GO Yakıt,İpragaz,28.9106435,41.0517471
node/12240988994,Petrol Ofisi,Petrol Ofisi,28.9096727,41.055581
node/12241268039,Unknown Station,Unknown Brand,28.8941561,41.0807449
node/12243925975,TotalEnergies,TotalEnergies,28.7962122,41.1111874
node/12250404051,Total,TotalEnergies,28.8716266,40.9969726
node/12250435536,Opet,Opet,28.8731698,40.9740305
node/12307722101,Shell,Shell,29.230925,41.0310203
node/12438991422,Petrol Ofisi,Petrol Ofisi,28.8377788,41.129753
node/12441887647,BP,BP,28.4598276,41.0283824
node/12821056291,Türkiye Petrolleri,Türkiye Petrolleri,29.1650507,40.9813442
node/12871111807,S Oil,S Oil,28.9964243,41.056844
node/12961307634,TotalEnergies,TotalEnergies,29.163743,40.9044049
node/13058788561,OPET,Opet,29.3751917,40.8882781
