sensor,n_points,centroid_lat,centroid_lon,max_brightness,sum_frp,max_frp,earliest_detection,latest_detection,duration_hours,centroid_area_label,dataset,region,month
modis,43,40.41148837209301,30.103972093023263,510.0,19396.9,1996.3,2025-07-21 07:02:00,2025-07-21 18:05:00,11.05,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,282,38.14806865248228,26.969777836879437,,18027.1,441.98,2025-06-29 10:14:00,2025-06-29 12:17:00,2.05,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-06-01
viirs,191,38.24764314136126,26.461218219895283,,16590.770000000004,569.41,2025-07-03 10:39:00,2025-07-03 12:19:00,1.6666666666666667,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
modis,38,40.35565526315789,30.38015263157894,440.1,16374.7,2979.8,2025-06-27 11:23:00,2025-06-27 18:41:00,7.3,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
modis,33,40.59929393939395,26.954445454545457,500.0,15007.5,1860.0,2025-07-15 11:34:00,2025-07-15 19:03:00,7.483333333333333,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
modis,41,38.13939024390243,26.95566097560976,476.7,13760.4,1289.4,2025-06-29 12:39:00,2025-06-29 19:59:00,7.333333333333333,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-06-01
viirs,204,40.61878318627452,26.967236813725485,,13232.65,437.19,2025-07-16 09:56:00,2025-07-16 11:59:00,2.05,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
viirs,142,40.4149537323944,30.12240556338028,,11182.82,847.02,2025-07-21 10:02:00,2025-07-21 12:05:00,2.05,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
modis,31,40.34948709677419,30.407425806451617,479.2,10530.999999999998,3247.6,2025-06-28 08:17:00,2025-06-28 12:01:00,3.733333333333333,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
modis,10,40.33069,30.10645,483.0,9967.5,3021.4,2025-07-23 11:50:00,2025-07-23 11:50:00,0.0,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-07-01
viirs,87,39.00817988505749,27.931100459770114,,9091.98,661.47,2025-06-28 10:33:00,2025-06-28 12:13:00,1.6666666666666667,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
modis,33,39.71600303030303,29.074709090909085,481.8,8234.1,2416.5,2025-07-27 12:46:00,2025-07-27 18:45:00,5.983333333333333,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
modis,16,39.72976875,29.06523125,441.7,7860.6,2206.3,2025-07-28 08:21:00,2025-07-28 11:47:00,3.433333333333333,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
modis,21,40.62476190476191,26.9856,502.6,7632.299999999998,2394.1,2025-07-16 08:39:00,2025-07-16 12:13:00,3.566666666666667,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
modis,12,36.3028,36.14595,479.4,7141.4000000000015,1671.9,2025-06-30 07:58:00,2025-06-30 11:40:00,3.7,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-06-01
modis,19,40.61175789473683,26.962110526315787,502.9,6360.000000000001,2558.8,2025-07-16 01:09:00,2025-07-16 01:09:00,0.0,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
modis,17,39.00183529411765,27.92838235294118,427.3,6338.9,928.8,2025-06-28 12:01:00,2025-06-28 12:01:00,0.0,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
viirs,68,40.38189808823528,30.39662279411764,,6301.699999999999,254.99,2025-06-27 10:52:00,2025-06-27 11:14:00,0.3666666666666666,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
viirs,69,40.35962739130436,30.415397971014485,,5938.11,541.21,2025-06-28 10:33:00,2025-06-28 10:55:00,0.3666666666666666,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
viirs,144,40.61077736111113,26.95946701388888,,5906.51,317.72,2025-07-15 22:55:00,2025-07-16 00:36:00,1.6833333333333331,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
viirs,139,38.3035374820144,27.19869007194243,,5188.509999999999,226.38,2025-07-03 22:58:00,2025-07-04 01:01:00,2.05,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
modis,26,40.264876923076926,29.2525,370.0,4891.799999999999,872.4,2025-07-26 18:06:00,2025-07-27 07:42:00,13.6,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
modis,17,38.299952941176464,27.214111764705883,448.4,4806.8,946.8,2025-07-03 19:21:00,2025-07-03 19:21:00,0.0,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
viirs,37,39.73646540540541,29.07104108108108,,4439.469999999999,566.47,2025-07-27 09:49:00,2025-07-27 11:52:00,2.05,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
viirs,44,38.70678772727273,26.9415975,,4406.17,261.37,2025-06-25 10:11:00,2025-06-25 11:51:00,1.6666666666666667,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-06-01
modis,20,40.42946499999999,30.140145,500.0,4259.200000000001,2033.6,2025-07-20 19:04:00,2025-07-20 19:04:00,0.0,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,78,36.30550576923077,36.15540410256411,,3649.43,124.21,2025-06-30 09:54:00,2025-06-30 11:34:00,1.6666666666666667,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-06-01
modis,13,41.107861538461535,32.73766153846154,458.3,3503.8,1471.7,2025-07-26 12:08:00,2025-07-26 18:06:00,5.966666666666667,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,6,38.27253333333333,27.89706666666667,442.7,3288.0,1562.4,2025-07-03 11:59:00,2025-07-03 11:59:00,0.0,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
modis,8,39.57145,26.1981125,430.0,3177.0999999999995,2074.6,2025-07-15 13:12:00,2025-07-15 19:03:00,5.85,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
modis,17,38.34622352941177,26.48908235294118,401.8,2922.6,587.8,2025-07-02 12:58:00,2025-07-02 18:41:00,5.716666666666667,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
viirs,45,36.34155444444445,36.18263111111112,,2823.95,207.87,2025-07-01 09:35:00,2025-07-01 11:38:00,2.05,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-07-01
viirs,56,38.60371785714285,29.723162499999997,,2649.6,167.97,2025-07-25 10:26:00,2025-07-25 12:07:00,1.6833333333333331,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,33,41.057376363636365,32.78668060606061,,2591.91,284.45,2025-07-25 10:27:00,2025-07-25 10:49:00,0.3666666666666666,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,10,38.70224999999999,26.932250000000003,384.8,2368.0,1045.5,2025-06-25 11:43:00,2025-06-25 19:00:00,7.283333333333333,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-06-01
modis,25,41.098276,32.81334400000001,403.4,2308.9000000000005,486.2,2025-07-24 01:25:00,2025-07-24 18:25:00,17.0,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
viirs,50,38.6076084,29.707600200000005,,2286.8300000000004,184.36,2025-07-26 10:08:00,2025-07-26 11:48:00,1.6666666666666667,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
modis,5,39.1674,30.49084,432.5,2235.3,1266.0,2025-07-23 11:49:00,2025-07-23 11:49:00,0.0,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-07-01
modis,11,38.26788181818183,26.472736363636365,413.3,2223.1000000000004,538.7,2025-07-03 08:18:00,2025-07-03 11:59:00,3.683333333333333,Izmir,clstrd_20250625_35d_turkey,Izmir,2025-07-01
modis,7,36.81481428571429,36.26282857142857,453.2,2137.9,872.8,2025-07-04 18:21:00,2025-07-04 18:21:00,0.0,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-07-01
viirs,27,38.86534999999999,27.530694074074063,,2115.7200000000003,285.85,2025-07-15 10:37:00,2025-07-15 11:54:00,1.2833333333333334,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-07-01
viirs,55,36.35946018181817,33.85821218181818,,1948.8200000000004,181.49,2025-07-26 10:07:00,2025-07-26 11:47:00,1.6666666666666667,Mersin,clstrd_20250625_35d_turkey,Mersin,2025-07-01
modis,3,38.8541,27.532533333333333,389.4,1925.6,1049.0,2025-07-15 13:11:00,2025-07-15 13:11:00,0.0,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-07-01
modis,13,36.32151538461538,36.13966923076923,383.4,1917.1,441.7,2025-06-30 19:00:00,2025-06-30 19:00:00,0.0,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-06-01
modis,11,41.10161818181818,32.79820909090909,343.4,1913.8,391.7,2025-07-23 17:46:00,2025-07-23 19:24:00,1.6333333333333333,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,14,38.59274285714285,29.684257142857145,398.5,1834.5,305.7,2025-07-26 12:07:00,2025-07-26 19:43:00,7.6,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,97,40.26845762886599,29.24745154639175,,1800.27,68.27,2025-07-26 22:49:00,2025-07-27 00:30:00,1.6833333333333331,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
viirs,21,37.48268142857143,42.06091952380953,,1654.7,217.17,2025-07-04 09:01:00,2025-07-04 10:42:00,1.6833333333333331,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,16,38.0884025,31.58729125,,1460.86,311.46,2025-07-14 10:32:00,2025-07-14 10:55:00,0.3833333333333333,Isparta,clstrd_20250625_35d_turkey,Isparta,2025-07-01
modis,7,36.33421428571428,36.1732,421.4,1368.3,680.0,2025-07-01 07:00:00,2025-07-01 12:18:00,5.3,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-07-01
viirs,25,37.1455708,36.9628236,,1357.73,166.92,2025-06-28 10:32:00,2025-06-28 10:54:00,0.3666666666666666,Gaziantep,clstrd_20250625_35d_turkey,Gaziantep,2025-06-01
modis,3,41.10063333333333,32.693000000000005,401.6,1344.6,817.7,2025-07-26 18:06:00,2025-07-26 18:06:00,0.0,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,12,36.355291666666666,33.853633333333335,386.2,1326.7,353.4,2025-07-26 01:06:00,2025-07-26 12:07:00,11.016666666666667,Mersin,clstrd_20250625_35d_turkey,Mersin,2025-07-01
modis,11,40.337990909090905,30.09790909090909,390.2,1316.7,537.5,2025-07-22 12:49:00,2025-07-22 18:44:00,5.916666666666667,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-07-01
modis,4,46.791,34.05215,462.0,1298.9,945.1,2023-03-08 11:01:00,2023-03-08 11:01:00,0.0,Kherson,clstrd_20221001_180d_ukraine,Kherson,2023-03-01
modis,4,41.053825,32.789925,395.1,1298.7,838.9,2025-07-25 08:01:00,2025-07-25 11:29:00,3.466666666666667,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
viirs,21,38.93259095238095,27.94607333333333,,1266.65,122.69,2025-06-30 10:17:00,2025-06-30 11:58:00,1.6833333333333331,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
viirs,35,45.507032285714295,29.435350000000003,,1253.87,113.63,2022-10-13 09:37:00,2022-10-13 12:07:00,2.5,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
modis,5,36.75524,39.58456,368.0,1238.5,456.7,2025-06-25 07:57:00,2025-06-25 11:42:00,3.75,Sanliurfa,clstrd_20250625_35d_turkey,Sanliurfa,2025-06-01
viirs,25,41.1098708,32.763478400000004,,1227.26,135.36,2025-07-25 10:27:00,2025-07-25 10:49:00,0.3666666666666666,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,12,40.381391666666666,30.364975,375.9,1215.2,176.6,2025-06-28 08:17:00,2025-06-28 12:01:00,3.733333333333333,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
viirs,25,40.622052,27.0487468,,1167.9199999999998,90.39,2025-07-15 10:37:00,2025-07-15 12:18:00,1.6833333333333331,Tekirdag,clstrd_20250625_35d_turkey,Tekirdag,2025-07-01
viirs,14,39.19212285714286,30.50929857142857,,1167.59,177.65,2025-07-22 09:43:00,2025-07-22 11:46:00,2.05,Eskisehir,clstrd_20250625_35d_turkey,Eskisehir,2025-07-01
viirs,36,40.43045972222221,30.170512777777773,,1135.95,262.04,2025-07-21 10:02:00,2025-07-21 12:05:00,2.05,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,10,39.744038,29.096913,,1128.0700000000002,254.3,2025-07-28 09:53:00,2025-07-28 11:33:00,1.6666666666666667,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
modis,3,38.59816666666666,29.71473333333333,349.5,978.3,444.5,2025-07-25 11:29:00,2025-07-25 13:07:00,1.6333333333333333,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,10,40.289536000000005,30.100789,,927.18,240.83,2025-07-24 10:45:00,2025-07-24 11:08:00,0.3833333333333333,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-07-01
viirs,27,36.308121481481486,36.11466074074073,,907.75,76.13,2025-07-01 09:35:00,2025-07-01 11:38:00,2.05,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-07-01
viirs,43,40.38115767441862,30.365391860465117,,812.5699999999999,135.97,2025-06-28 10:33:00,2025-06-28 10:55:00,0.3666666666666666,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
viirs,49,41.10500469387756,32.81877204081633,,808.06,86.91,2025-07-24 09:28:00,2025-07-24 11:08:00,1.6666666666666667,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
viirs,45,45.51003177777776,29.42714133333333,,801.2199999999999,86.62,2022-10-14 10:07:00,2022-10-14 11:48:00,1.6833333333333331,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
viirs,24,41.57261541666666,26.75557791666667,,768.42,100.04,2025-07-14 10:33:00,2025-07-14 12:14:00,1.6833333333333331,Edirne,clstrd_20250625_35d_turkey,Edirne,2025-07-01
modis,4,40.42555,30.176825,423.2,729.0,442.3,2025-07-21 08:39:00,2025-07-21 12:10:00,3.5166666666666666,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,27,45.50639925925925,29.465705555555555,,723.3600000000001,79.47,2022-10-07 09:50:00,2022-10-07 11:30:00,1.6666666666666667,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
modis,4,37.48309999999999,42.0505,368.4,704.2,321.5,2025-07-04 10:59:00,2025-07-04 10:59:00,0.0,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,9,40.40951777777777,30.07758666666667,,690.89,227.37,2025-07-22 10:06:00,2025-07-22 11:46:00,1.6666666666666667,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
modis,4,46.63545,32.79285,370.1,690.7,287.7,2023-01-19 11:29:00,2023-01-19 11:29:00,0.0,Kherson,clstrd_20221001_180d_ukraine,Kherson,2023-01-01
viirs,12,40.69262166666667,36.4201775,,684.62,145.22,2025-07-17 11:17:00,2025-07-17 11:40:00,0.3833333333333333,Amasya,clstrd_20250625_35d_turkey,Amasya,2025-07-01
viirs,18,39.18147944444444,30.48169944444445,,677.1999999999999,100.7,2025-07-24 10:45:00,2025-07-24 11:08:00,0.3833333333333333,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-07-01
modis,8,41.1111875,32.766525,346.9,659.9,139.7,2025-07-25 08:01:00,2025-07-25 11:29:00,3.466666666666667,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
viirs,5,40.301836,30.395836000000003,,629.1700000000001,168.59,2025-06-28 10:33:00,2025-06-28 10:55:00,0.3666666666666666,Bilecik,clstrd_20250625_35d_turkey,Bilecik,2025-06-01
modis,7,39.718942857142856,29.119671428571426,351.1,620.8000000000001,168.8,2025-07-28 19:24:00,2025-07-29 01:23:00,5.983333333333333,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
modis,6,39.18393333333332,30.499116666666666,366.0,613.0,216.2,2025-07-22 07:41:00,2025-07-22 18:44:00,11.05,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-07-01
viirs,12,38.35010833333333,39.20391583333334,,608.42,73.32,2025-07-18 09:17:00,2025-07-18 11:20:00,2.05,Diyarbakir,clstrd_20250625_35d_turkey,Diyarbakir,2025-07-01
viirs,7,47.22276285714286,31.75879857142857,,607.08,222.91,2023-03-05 10:45:00,2023-03-05 11:37:00,0.8666666666666667,Mykolayiv,clstrd_20221001_180d_ukraine,Mykolayiv,2023-03-01
modis,6,37.1109,39.99335,399.9,599.7,232.3,2025-06-30 11:40:00,2025-06-30 11:40:00,0.0,Sanliurfa,clstrd_20250625_35d_turkey,Sanliurfa,2025-06-01
viirs,16,39.173130625,30.494475,,598.89,174.68,2025-07-23 09:46:00,2025-07-23 11:27:00,1.6833333333333331,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-07-01
modis,6,46.41428333333334,34.59131666666667,368.9,597.7,184.4,2022-10-16 11:10:00,2022-10-16 11:10:00,0.0,Kherson,clstrd_20221001_180d_ukraine,Kherson,2022-10-01
viirs,32,40.27292812500001,29.2557553125,,594.3399999999999,40.68,2025-07-27 09:49:00,2025-07-27 11:52:00,2.05,Bursa,clstrd_20250625_35d_turkey,Bursa,2025-07-01
viirs,14,41.01782857142857,32.98112857142856,,581.8000000000001,115.21,2025-07-25 10:27:00,2025-07-25 10:49:00,0.3666666666666666,Karabük,clstrd_20250625_35d_turkey,Karabük,2025-07-01
modis,4,49.674525,36.955725,357.4,567.5,281.0,2023-03-25 09:55:00,2023-03-25 09:55:00,0.0,Kharkiv,clstrd_20221001_180d_ukraine,Kharkiv,2023-03-01
modis,2,38.37755,40.584900000000005,356.7,566.9,318.9,2025-07-14 10:55:00,2025-07-14 10:55:00,0.0,Diyarbakir,clstrd_20250625_35d_turkey,Diyarbakir,2025-07-01
modis,2,37.04965,39.82965,361.1,541.4,386.7,2025-07-04 10:59:00,2025-07-04 10:59:00,0.0,Sanliurfa,clstrd_20250625_35d_turkey,Sanliurfa,2025-07-01
viirs,26,45.321523461538455,28.569542692307696,,536.33,46.74,2022-10-25 10:01:00,2022-10-25 11:41:00,1.6666666666666667,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
modis,5,41.17458,27.13634,382.0,516.6,150.6,2025-07-14 12:33:00,2025-07-14 12:33:00,0.0,Tekirdag,clstrd_20250625_35d_turkey,Tekirdag,2025-07-01
modis,3,40.4157,31.00173333333333,405.6,504.6,327.5,2025-06-28 12:01:00,2025-06-28 12:01:00,0.0,Bolu,clstrd_20250625_35d_turkey,Bolu,2025-06-01
modis,7,37.14112857142857,36.96342857142857,375.5,504.1,131.4,2025-06-28 12:00:00,2025-06-28 12:00:00,0.0,Gaziantep,clstrd_20250625_35d_turkey,Gaziantep,2025-06-01
modis,4,38.08335,31.574625000000005,389.0,491.4,306.3,2025-07-14 12:32:00,2025-07-14 12:32:00,0.0,Isparta,clstrd_20250625_35d_turkey,Isparta,2025-07-01
modis,2,37.090050000000005,29.111,349.7,489.3,263.7,2025-07-25 13:06:00,2025-07-25 13:06:00,0.0,Denizli,clstrd_20250625_35d_turkey,Denizli,2025-07-01
viirs,13,37.39540692307691,42.40499692307693,,481.68,154.88,2025-07-03 08:58:00,2025-07-03 11:01:00,2.05,Sirnak,clstrd_20250625_35d_turkey,Sirnak,2025-07-01
viirs,5,38.491542,40.51246,,476.64,181.74,2025-07-21 10:01:00,2025-07-21 10:23:00,0.3666666666666666,Diyarbakir,clstrd_20250625_35d_turkey,Diyarbakir,2025-07-01
modis,6,39.18065,30.48015,378.2,457.4,154.0,2025-07-24 07:22:00,2025-07-24 12:28:00,5.1,Afyon,clstrd_20250625_35d_turkey,Afyon,2025-07-01
modis,2,45.50635,29.441700000000004,382.0,450.8,353.0,2022-10-13 10:40:00,2022-10-13 10:40:00,0.0,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
viirs,6,38.819833333333335,30.029241666666667,,446.54,89.67,2025-07-24 10:45:00,2025-07-24 11:08:00,0.3833333333333333,Kütahya,clstrd_20250625_35d_turkey,Kütahya,2025-07-01
viirs,7,38.78882285714286,29.420911428571436,,445.68,137.61,2025-07-20 10:20:00,2025-07-20 12:01:00,1.6833333333333331,Usak,clstrd_20250625_35d_turkey,Usak,2025-07-01
viirs,6,49.55490833333332,36.629638333333325,,445.24,143.94,2022-12-20 00:15:00,2022-12-20 01:04:00,0.8166666666666667,Kharkiv,clstrd_20221001_180d_ukraine,Kharkiv,2022-12-01
modis,4,49.7179,36.722425,391.9,442.1,211.5,2023-03-25 08:15:00,2023-03-25 08:15:00,0.0,Kharkiv,clstrd_20221001_180d_ukraine,Kharkiv,2023-03-01
viirs,11,37.86394,30.599727272727275,,441.38000000000005,131.97,2025-07-10 11:48:00,2025-07-10 11:48:00,0.0,Isparta,clstrd_20250625_35d_turkey,Isparta,2025-07-01
viirs,18,45.29694666666667,28.55999555555556,,434.64,47.62,2022-10-24 11:11:00,2022-10-24 12:00:00,0.8166666666666667,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
viirs,20,48.417714,38.389247,,427.4099999999999,72.03,2023-03-23 10:08:00,2023-03-23 11:00:00,0.8666666666666667,Donets'k,clstrd_20221001_180d_ukraine,Donets'k,2023-03-01
modis,2,37.73095000000001,34.7559,338.4,420.2000000000001,224.8,2025-07-22 11:10:00,2025-07-22 11:10:00,0.0,Nigde,clstrd_20250625_35d_turkey,Nigde,2025-07-01
viirs,8,46.414565,34.602812500000006,,409.58,92.78,2022-10-16 11:10:00,2022-10-16 11:10:00,0.0,Kherson,clstrd_20221001_180d_ukraine,Kherson,2022-10-01
viirs,21,36.33114571428571,36.15925619047619,,403.01,147.68,2025-06-30 22:37:00,2025-06-30 23:55:00,1.3,Hatay,clstrd_20250625_35d_turkey,Hatay,2025-06-01
viirs,10,40.62485699999999,30.320852,,401.9,67.54,2025-07-23 11:04:00,2025-07-23 11:27:00,0.3833333333333333,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,9,40.52700333333333,31.227127777777778,,396.33,76.59,2025-07-15 11:55:00,2025-07-15 11:55:00,0.0,Bolu,clstrd_20250625_35d_turkey,Bolu,2025-07-01
viirs,10,49.808576,36.822204000000006,,392.96,54.72,2023-03-24 10:42:00,2023-03-24 10:42:00,0.0,Kharkiv,clstrd_20221001_180d_ukraine,Kharkiv,2023-03-01
modis,3,38.9493,27.94313333333333,328.8,390.3,134.0,2025-06-29 18:22:00,2025-06-29 18:22:00,0.0,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
viirs,25,47.90778799999999,39.2811432,,389.76,29.16,2023-03-14 08:48:00,2023-03-14 11:17:00,2.4833333333333334,Luhans'k,clstrd_20221001_180d_ukraine,Luhans'k,2023-03-01
modis,2,49.55525,36.63875,377.1,389.6,256.8,2022-12-20 00:20:00,2022-12-20 00:20:00,0.0,Kharkiv,clstrd_20221001_180d_ukraine,Kharkiv,2022-12-01
viirs,8,45.48186749999999,29.54127125,,387.83,154.52,2023-03-02 23:08:00,2023-03-03 00:49:00,1.6833333333333331,Odessa,clstrd_20221001_180d_ukraine,Odessa,2023-03-01
modis,2,36.94315,39.56755,340.6,384.3,214.8,2025-06-25 07:57:00,2025-06-25 07:57:00,0.0,Sanliurfa,clstrd_20250625_35d_turkey,Sanliurfa,2025-06-01
viirs,10,46.545734,34.515492,,379.09,72.66,2022-10-16 10:21:00,2022-10-16 11:10:00,0.8166666666666667,Kherson,clstrd_20221001_180d_ukraine,Kherson,2022-10-01
modis,8,38.491062500000005,27.9627125,379.6,373.1,149.1,2025-06-30 19:01:00,2025-06-30 19:01:00,0.0,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
modis,2,40.69005,36.40485,350.8,361.5,212.8,2025-07-17 11:13:00,2025-07-17 11:13:00,0.0,Amasya,clstrd_20250625_35d_turkey,Amasya,2025-07-01
viirs,16,37.93028625,28.130025000000003,,344.16,90.81,2025-06-30 09:55:00,2025-06-30 11:58:00,2.05,Aydin,clstrd_20250625_35d_turkey,Aydin,2025-06-01
viirs,15,47.67269933333333,34.155632,,342.97,61.04,2022-10-08 10:20:00,2022-10-08 10:20:00,0.0,Dnipropetrovs'k,clstrd_20221001_180d_ukraine,Dnipropetrovs'k,2022-10-01
viirs,19,39.82848578947369,32.810117368421054,,339.4800000000001,28.45,2025-07-26 10:08:00,2025-07-26 11:48:00,1.6666666666666667,Ankara,clstrd_20250625_35d_turkey,Ankara,2025-07-01
viirs,13,46.6376823076923,32.792579230769235,,337.33000000000004,38.7,2023-01-19 10:40:00,2023-01-19 11:29:00,0.8166666666666667,Kherson,clstrd_20221001_180d_ukraine,Kherson,2023-01-01
viirs,11,39.50257363636363,28.059216363636367,,335.17,110.93,2025-06-30 09:55:00,2025-06-30 11:58:00,2.05,Balikesir,clstrd_20250625_35d_turkey,Balikesir,2025-06-01
modis,2,37.08765,29.0738,344.3,330.79999999999995,204.2,2025-07-25 13:06:00,2025-07-25 13:06:00,0.0,Denizli,clstrd_20250625_35d_turkey,Denizli,2025-07-01
viirs,10,40.468464,26.674304,,328.97,59.76,2025-07-27 10:12:00,2025-07-27 11:52:00,1.6666666666666667,Çanakkale,clstrd_20250625_35d_turkey,Çanakkale,2025-07-01
modis,4,47.0348,33.008225,359.2,324.1,105.4,2023-03-09 08:47:00,2023-03-09 08:47:00,0.0,Kherson,clstrd_20221001_180d_ukraine,Kherson,2023-03-01
modis,2,38.92765,27.9352,335.6,317.7,162.5,2025-06-30 11:41:00,2025-06-30 11:41:00,0.0,Manisa,clstrd_20250625_35d_turkey,Manisa,2025-06-01
modis,2,40.6206,30.308100000000003,368.5,316.3,236.4,2025-07-23 11:50:00,2025-07-23 11:50:00,0.0,Sakarya,clstrd_20250625_35d_turkey,Sakarya,2025-07-01
viirs,7,37.09971285714285,39.943485714285714,,315.6,61.03,2025-06-28 10:31:00,2025-06-28 10:54:00,0.3833333333333333,Sanliurfa,clstrd_20250625_35d_turkey,Sanliurfa,2025-06-01
modis,5,37.76808,36.8488,352.4,314.9,115.6,2025-07-26 18:05:00,2025-07-26 18:05:00,0.0,K. Maras,clstrd_20250625_35d_turkey,K. Maras,2025-07-01
viirs,10,45.292774,28.573939000000003,,313.92,64.22,2022-10-26 09:42:00,2022-10-26 11:22:00,1.6666666666666667,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
modis,4,45.078625,34.9231,329.7,304.1,90.6,2023-03-04 11:28:00,2023-03-04 11:28:00,0.0,Crimea,clstrd_20221001_180d_ukraine,Crimea,2023-03-01
viirs,9,46.16433444444444,32.27326222222222,,301.14,50.83,2023-03-24 10:41:00,2023-03-24 11:29:00,0.8,Kherson,clstrd_20221001_180d_ukraine,Kherson,2023-03-01
viirs,15,45.510286666666666,29.48174,,298.8,29.53,2022-10-01 10:02:00,2022-10-01 10:51:00,0.8166666666666667,Odessa,clstrd_20221001_180d_ukraine,Odessa,2022-10-01
viirs,6,39.51425166666667,27.868258333333333,,295.1,76.78,2025-06-27 10:51:00,2025-06-27 11:14:00,0.3833333333333333,Balikesir,clstrd_20250625_35d_turkey,Balikesir,2025-06-01
